image_id,bboxes,kfold,label
16a0d37747d7,"[[0.6740654205607477, 0.16704545454545455, 0.9684579439252337, 0.840625], [0.20630841121495327, 0.1630681818181818, 0.547196261682243, 0.8210227272727273]]",-1,opacity
16d5b63ac279,"[[0.751664447403462, 0.3456749672346003, 0.8638482023968043, 0.47575360419397117], [0.18475366178428762, 0.29357798165137616, 0.42043941411451397, 0.6199213630406291], [0.6694407456724367, 0.3024246395806029, 0.8804926764314248, 0.6385976408912188]]",-1,opacity
173c3e37e1f3,"[[0.2755174875089222, 0.5362370581935023, 0.4771591720199857, 0.7158157800785434], [0.7566024268379729, 0.511602998928954, 0.9461099214846538, 0.782220635487326]]",-1,opacity
179291642620,"[[0.5803571428571429, 0.13360091743119265, 0.8768796992481203, 0.7726490825688074], [0.18820488721804512, 0.13503440366972477, 0.46522556390977443, 0.7565940366972477], [0.22180451127819548, 0.14936926605504589, 0.4116541353383459, 0.37672018348623854], [0.18726503759398497, 0.47477064220183485, 0.44995300751879697, 0.7637614678899083]]",-1,opacity
17ac0fe388c7,"[[0.6390024529844645, 0.5139303482587064, 0.8090760425183974, 0.7368159203980099]]",-1,opacity
17e40efa4596,"[[0.5448598130841121, 0.26420454545454547, 0.8341121495327103, 0.9232954545454546], [0.12242990654205607, 0.2590909090909091, 0.44018691588785047, 0.9431818181818182], [0.1191588785046729, 0.45397727272727273, 0.3397196261682243, 0.9323863636363636]]",-1,opacity
180a5ea482c5,"[[0.4861372180451128, 0.2474197247706422, 0.7680921052631579, 0.7221903669724771], [0.10361842105263158, 0.30905963302752293, 0.35737781954887216, 0.7838302752293578]]",-1,opacity
181a2a300bb8,"[[0.1553672316384181, 0.13275862068965516, 0.3855932203389831, 0.5857758620689655]]",-1,opacity
1863b31637f6,"[[0.4889359698681733, 0.18275862068965518, 0.75, 0.6540229885057471], [0.04001883239171375, 0.2908045977011494, 0.2954331450094162, 0.6198275862068966], [0.5, 0.3554597701149425, 0.7808380414312618, 0.7517241379310344]]",-1,opacity
18a23df4fe99,"[[0.07580037664783427, 0.25948275862068965, 0.2589453860640301, 0.6864942528735632], [0.6939736346516008, 0.34454022988505745, 0.8585216572504708, 0.8146551724137931], [0.08804143126177025, 0.1704022988505747, 0.3759416195856874, 0.6919540229885057]]",-1,opacity
18e043b70fda,"[[0.639280677009873, 0.5299657534246576, 0.8949224259520452, 0.8326198630136986], [0.24188998589562766, 0.6455479452054794, 0.46861777150916784, 0.913527397260274], [0.23942172073342735, 0.4220890410958904, 0.47390691114245415, 0.8959760273972602]]",-1,opacity
18e6a4083920,"[[0.10426229508196722, 0.5435210712879086, 0.3560655737704918, 0.8215833005120126], [0.681311475409836, 0.5691217014572666, 0.879672131147541, 0.8349743993698306]]",-1,opacity
198ffac65dac,"[[0.14131147540983607, 0.4458448207955888, 0.36065573770491804, 0.6636471051595116], [0.681311475409836, 0.46278062229224104, 0.860983606557377, 0.6478928712091374], [0.6029508196721312, 0.42418274911382436, 0.8531147540983607, 0.6589208349743993]]",-1,opacity
19b0d2d65a38,"[[0.6403278688524591, 0.33635289484048836, 0.8511475409836066, 0.7628987790468689], [0.1318032786885246, 0.6392280425364316, 0.33967213114754097, 0.8653012997243009], [0.6527868852459017, 0.3458054352107129, 0.82, 0.5777865301299724]]",-1,opacity
19e9733ee506,"[[0.23833097595473834, 0.28448275862068967, 0.37694483734087697, 0.4435344827586207], [0.20473833097595473, 0.2439655172413793, 0.43847241867043846, 0.6991379310344827], [0.7351485148514851, 0.38491379310344825, 0.917963224893918, 0.8021551724137931]]",-1,opacity
1a1722362e19,"[[0.6704331450094162, 0.34051724137931033, 0.8389830508474576, 0.7718390804597701], [0.7019774011299436, 0.37471264367816093, 0.8145009416195856, 0.596551724137931], [0.14806967984934086, 0.5043103448275862, 0.3180320150659134, 0.7758620689655172], [0.15772128060263654, 0.2600574712643678, 0.3827683615819209, 0.7637931034482759]]",-1,opacity
1a330ec81ee3,"[[0.5790389972144847, 0.18667218543046357, 0.9094707520891365, 0.8369205298013245], [0.11977715877437325, 0.20447019867549668, 0.44637883008356544, 0.7951158940397351]]",-1,opacity
1aa1491c9cd1,"[[0.6440107671601615, 0.561965811965812, 0.8681022880215343, 0.7769230769230769], [0.1705921938088829, 0.28034188034188035, 0.29475100942126514, 0.5021367521367521]]",-1,opacity
1ab561ec5f7e,"[[0.6686320754716981, 0.2517241379310345, 0.9985849056603774, 0.8910919540229885], [0.2653301886792453, 0.489367816091954, 0.5716981132075472, 0.9387931034482758]]",-1,opacity
1ade3b5d0699,"[[0.1288300835654596, 0.2545529801324503, 0.4557799442896936, 0.8704470198675497], [0.6162952646239555, 0.2843543046357616, 0.9223537604456824, 0.8104304635761589], [0.6831476323119777, 0.48841059602649006, 0.9286211699164345, 0.8079470198675497]]",-1,opacity
1aff7e4ed470,"[[0.13086854460093897, 0.2082142857142857, 0.32130281690140844, 0.5589285714285714]]",-1,opacity
1b0d0622ccea,"[[0.22145669291338582, 0.6059602649006622, 0.49015748031496065, 0.8774834437086093], [0.72998687664042, 0.5558774834437086, 0.9448818897637795, 0.8609271523178808]]",-1,opacity
1b282faf0f42,"[[0.15361744301288405, 0.3963170536429143, 0.41493227618103734, 0.9487590072057646], [0.7205153617443013, 0.5956765412329864, 0.8985794516022465, 0.8706965572457966], [0.590023125206475, 0.3843074459567654, 0.9002312520647506, 0.8975180144115292]]",-1,opacity
1b4cf5e0fbe0,"[[0.1478076379066478, 0.4099137931034483, 0.3345120226308345, 0.7081896551724138]]",-1,opacity
1b640a2839db,"[[0.5702740688685874, 0.38068669527897, 0.725228390723823, 0.6317596566523606], [0.1921995783555868, 0.2587982832618026, 0.37104708362614197, 0.5991416309012876]]",-1,opacity
1ba8aa7acf76,"[[0.12870239774330042, 0.3617294520547945, 0.39386459802538787, 0.8125], [0.6840620592383639, 0.401541095890411, 0.8945698166431594, 0.836472602739726], [0.7203808180535967, 0.4190924657534247, 0.8730606488011283, 0.7273116438356164]]",-1,opacity
1bc8687f938e,"[[0.5857638888888889, 0.2, 0.7815972222222223, 0.70125], [0.24965277777777778, 0.1525, 0.46770833333333334, 0.6570833333333334]]",-1,opacity
1c13336fc8a9,"[[0.05804749340369393, 0.09682539682539683, 0.3670844327176781, 0.6964285714285714], [0.4716358839050132, 0.15476190476190477, 0.7536279683377308, 0.5646825396825397]]",-1,opacity
1c1c48cb66e4,"[[0.4839659685863874, 0.2794811320754717, 0.7254581151832461, 0.6108490566037735], [0.07460732984293193, 0.34040880503144655, 0.28992146596858637, 0.5742924528301887], [0.08344240837696335, 0.16312893081761007, 0.31348167539267013, 0.559748427672956]]",-1,opacity
1c5aa8c405c7,"[[0.15777859507171754, 0.33540372670807456, 0.42074292019124676, 0.843944099378882], [0.5799926443545421, 0.25892857142857145, 0.8330268481059213, 0.8237577639751553], [0.5928650239058477, 0.46389751552795033, 0.8065465244575212, 0.8132763975155279]]",-1,opacity
1c8df7067e35,"[[0.11336828309305373, 0.45117955439056356, 0.3532110091743119, 0.6399082568807339], [0.6130406290956749, 0.42463958060288337, 0.8777850589777195, 0.6408912188728703], [0.12221494102228048, 0.24442988204456095, 0.33682830930537355, 0.6182830930537353]]",-1,opacity
1c937e2b91a9,"[[0.6260296540362438, 0.38976705490848584, 0.8974464579901154, 0.6235440931780366], [0.14209225700164746, 0.31405990016638935, 0.4060955518945634, 0.6430948419301165]]",-1,opacity
1c9c9f68941e,"[[0.5296610169491526, 0.23405172413793104, 0.765183615819209, 0.646551724137931], [0.1850282485875706, 0.30431034482758623, 0.4036016949152542, 0.6857758620689656], [0.17019774011299435, 0.4504310344827586, 0.3753531073446328, 0.7]]",-1,opacity
1cbd87cb6bf9,"[[0.6825694966190834, 0.3257779485209374, 0.8384673178061608, 0.6550134460238187]]",-1,opacity
1ce9abb861b6,"[[0.04143126177024482, 0.2074712643678161, 0.2700094161958569, 0.7732758620689655], [0.751412429378531, 0.5853448275862069, 0.9037193973634652, 0.8267241379310345]]",-1,opacity
1d674718db40,"[[0.576163610719323, 0.05565068493150685, 0.843441466854725, 0.636986301369863], [0.2066290550070522, 0.11044520547945205, 0.461212976022567, 0.6451198630136986], [0.2189703808180536, 0.14597602739726026, 0.3748236953455571, 0.3805650684931507]]",-1,opacity
1d981fb423e0,"[[0.6129943502824858, 0.6649425287356322, 0.8498116760828626, 0.9227011494252874], [0.13394538606403014, 0.6339080459770114, 0.3740583804143126, 0.8830459770114942], [0.6038135593220338, 0.35229885057471266, 0.8611111111111112, 0.8933908045977011]]",-1,opacity
1d9a8f9f0eef,"[[0.09901960784313725, 0.1557052297939778, 0.3673202614379085, 0.6620443740095087], [0.5777777777777777, 0.19057052297939778, 0.8431372549019608, 0.6893819334389857], [0.6905228758169935, 0.2583201267828843, 0.8428104575163399, 0.6608557844690967], [0.11503267973856209, 0.2183042789223455, 0.2872549019607843, 0.5820126782884311]]",-1,opacity
1dccbb75ffba,"[[0.19764117226590422, 0.4341306676187076, 0.41708363116511793, 0.6740449839343092], [0.7033595425303788, 0.49018207782934664, 0.9356683345246605, 0.6990360585505176]]",-1,opacity
1dfed0992998,"[[0.532803180914513, 0.2894485176920625, 0.7906844646407271, 0.7739878865157794], [0.17466628798636752, 0.24418233981510998, 0.4379437659755751, 0.7417915205610456], [0.6015336552115876, 0.33567102327064074, 0.7764839534223232, 0.63787057698438]]",-1,opacity
1e7429ce2e06,"[[0.6429245283018868, 0.2074712643678161, 0.8962264150943396, 0.6370689655172413], [0.24716981132075472, 0.21637931034482757, 0.4257075471698113, 0.6709770114942529], [0.2504716981132076, 0.4043103448275862, 0.4049528301886792, 0.6658045977011494]]",-1,opacity
1e9b7b493e47,"[[0.6269633507853403, 0.2716194968553459, 0.9057591623036649, 0.720125786163522], [0.181282722513089, 0.25707547169811323, 0.41263089005235604, 0.6945754716981132]]",-1,opacity
1eae0890a6ad,"[[0.6089659685863874, 0.15683962264150944, 0.8988874345549738, 0.6733490566037735], [0.1475785340314136, 0.10062893081761007, 0.42539267015706805, 0.6705974842767296], [0.14528795811518325, 0.27240566037735847, 0.3229712041884817, 0.6430817610062893]]",-1,opacity
1eb558739c44,"[[0.5042372881355932, 0.23405172413793104, 0.7567090395480226, 0.7560344827586207], [0.10875706214689265, 0.2418103448275862, 0.3817090395480226, 0.7258620689655172]]",-1,opacity
1ed201489300,"[[0.10012111425111021, 0.5357543991014602, 0.28623334679047235, 0.7364283040059902]]",-1,opacity
1f49246b305e,"[[0.627122641509434, 0.24913793103448276, 0.8466981132075472, 0.6767241379310345]]",-1,opacity
1f737bcf6fe9,"[[0.0847694457382394, 0.48166819431714025, 0.35351653469958083, 0.7378551787351054], [0.6446204005589194, 0.24060494958753437, 0.9012575687005123, 0.7479376718606783]]",-1,opacity
1f927318863d,"[[0.120409604519774, 0.5784482758620689, 0.3831214689265537, 0.8668103448275862], [0.7906073446327684, 0.425, 0.9445621468926554, 0.8586206896551725], [0.7122175141242938, 0.48017241379310344, 0.9470338983050848, 0.9383620689655172]]",-1,opacity
1fb5ca50e8d3,"[[0.6110330288123682, 0.38068669527897, 0.8190442726633872, 0.6330472103004292]]",-1,opacity
1fba9eccac03,"[[0.5553010471204188, 0.44772012578616355, 0.7588350785340314, 0.6686320754716981], [0.6027486910994765, 0.514937106918239, 0.7555628272251309, 0.657625786163522], [0.6515052356020943, 0.535377358490566, 0.7526178010471204, 0.6458333333333334], [0.19273560209424084, 0.1320754716981132, 0.3298429319371728, 0.3128930817610063]]",-1,opacity
1fcfc9845e81,"[[0.19033886085075702, 0.5250861738797395, 0.39617880317231435, 0.7410953657602452], [0.6117519826964672, 0.47797778628877824, 0.8046142754145638, 0.7227116047491383]]",-1,opacity
1ff307ae0df6,"[[0.6776129943502824, 0.49224137931034484, 0.8661723163841808, 0.7262931034482759], [0.650776836158192, 0.2512931034482759, 0.867231638418079, 0.7120689655172414]]",-1,opacity
2083ae742497,"[[0.5487565445026178, 0.1509433962264151, 0.8488219895287958, 0.7669025157232704], [0.11780104712041885, 0.15919811320754718, 0.4201570680628272, 0.6867138364779874]]",-1,opacity
208c4c416450,"[[0.6027486910994765, 0.40172955974842767, 0.8409685863874345, 0.6132075471698113], [0.18651832460732984, 0.21619496855345913, 0.3458769633507853, 0.5047169811320755], [0.20353403141361257, 0.13011006289308177, 0.44175392670157065, 0.5224056603773585]]",-1,opacity
21ab319a926c,"[[0.06292134831460675, 0.17296137339055795, 0.30337078651685395, 0.6553648068669528], [0.6632958801498128, 0.20214592274678111, 0.8722846441947566, 0.6866952789699571]]",-1,opacity
21d1f013892c,"[[0.12532552083333334, 0.487890625, 0.3046875, 0.710546875], [0.6217447916666666, 0.4796875, 0.8736979166666666, 0.7234375]]",-1,opacity
222601cefe1b,"[[0.3492744063324538, 0.09893267651888342, 0.6052110817941952, 0.6108374384236454], [0.7364775725593667, 0.16338259441707717, 0.9943931398416886, 0.7257799671592775]]",-1,opacity
223115cbf342,"[[0.6601024025206774, 0.3659016393442623, 0.9456478928712091, 0.6701639344262295], [0.14454509649468295, 0.41672131147540986, 0.4159117762898779, 0.6334426229508197]]",-1,opacity
2250e31a4999,"[[0.1602803738317757, 0.27102272727272725, 0.3766355140186916, 0.6948863636363637], [0.6088785046728972, 0.2857954545454545, 0.847196261682243, 0.6681818181818182]]",-1,opacity
236d240402cd,"[[0.7083921015514809, 0.2170376712328767, 0.9608603667136812, 0.7418664383561644], [0.2842031029619182, 0.22988013698630136, 0.5627644569816643, 0.7962328767123288]]",-1,opacity
237aafc42d57,"[[0.17489421720733428, 0.4439212328767123, 0.3716502115655853, 0.6648116438356164]]",-1,opacity
23d8a619f39c,"[[0.6703477443609023, 0.39936926605504586, 0.9722744360902256, 0.9787844036697247], [0.2349624060150376, 0.3827408256880734, 0.5281954887218046, 0.976204128440367]]",-1,opacity
23fd057dce2b,"[[0.1845540246555475, 0.28714285714285714, 0.4543147208121827, 0.7553571428571428], [0.6725888324873096, 0.29464285714285715, 0.9151559100797679, 0.7421428571428571]]",-1,opacity
240bf89e4d58,"[[0.18295081967213114, 0.6333202048050414, 0.46885245901639344, 0.9535250098463962], [0.680983606557377, 0.4734147302087436, 0.9537704918032787, 0.9649468294604174], [0.19245901639344262, 0.31705395825128, 0.4875409836065574, 0.9361953525009846]]",-1,opacity
2413a23a5477,"[[0.1564265536723164, 0.2293103448275862, 0.4046610169491525, 0.6883620689655172], [0.58545197740113, 0.30344827586206896, 0.8559322033898306, 0.7314655172413793]]",-1,opacity
24ef59e133f6,"[[0.5662905500705219, 0.16866438356164384, 0.7524682651622003, 0.5261130136986302], [0.5204513399153737, 0.1502568493150685, 0.7739774330042313, 0.6917808219178082], [0.03314527503526093, 0.4195205479452055, 0.21614950634696756, 0.6519691780821918], [0.04301833568406206, 0.13784246575342465, 0.3381523272214386, 0.6832191780821918]]",-1,opacity
251f897c9e10,"[[0.5550359712230216, 0.3024246395806029, 0.8758992805755396, 0.7178899082568807], [0.16798561151079136, 0.38204456094364353, 0.3906474820143885, 0.622870249017038], [0.5838129496402877, 0.29554390563564875, 0.8424460431654677, 0.47280471821756226]]",-1,opacity
252552312a42,"[[0.13925233644859814, 0.48607954545454546, 0.35, 0.8167613636363636], [0.6329439252336448, 0.4, 0.8514018691588785, 0.8210227272727273]]",-1,opacity
2565c5ccfba1,"[[0.11672131147540983, 0.36983064198503346, 0.40557377049180326, 0.6900354470263883], [0.6, 0.4312721543914927, 0.860327868852459, 0.6967309964552973]]",-1,opacity
256f0960de75,"[[0.22504409171075837, 0.594956658786446, 0.4853615520282187, 0.768715524034673], [0.7985890652557319, 0.566193853427896, 0.9492063492063492, 0.7509850275807722], [0.6966490299823633, 0.5689519306540584, 0.9544973544973545, 0.7840819542947203]]",-1,opacity
25b281d5a9f3,"[[0.2288135593220339, 0.21293103448275863, 0.4890536723163842, 0.7331896551724137], [0.6115819209039548, 0.2607758620689655, 0.8128531073446328, 0.7922413793103448]]",-1,opacity
25d33047633c,"[[0.09096244131455399, 0.20957361222847948, 0.42811032863849763, 0.8865647626709574], [0.5299295774647887, 0.3065164923572003, 0.8086854460093896, 0.8664521319388576]]",-1,opacity
25e11b9fb687,"[[0.7532276995305164, 0.3921428571428571, 0.988849765258216, 0.8603571428571428], [0.22916666666666666, 0.2625, 0.5108568075117371, 0.8453571428571428], [0.2585093896713615, 0.315, 0.40492957746478875, 0.5432142857142858]]",-1,opacity
26102c3f4f0f,"[[0.1429973821989529, 0.15487421383647798, 0.43095549738219896, 0.6568396226415094], [0.5863874345549738, 0.36242138364779874, 0.8013743455497382, 0.7366352201257862]]",-1,opacity
261b3d1adfe4,"[[0.7331013916500994, 0.4100397614314115, 0.9860834990059643, 0.7987077534791253], [0.10685884691848907, 0.21620278330019882, 0.4363817097415507, 0.7375745526838966]]",-1,opacity
262f3525e16a,"[[0.054340396445659606, 0.1767857142857143, 0.47163362952836635, 0.8321428571428572], [0.6028708133971292, 0.29892857142857143, 0.9196855775803144, 0.915]]",-1,opacity
26454c05ce6e,"[[0.6094632768361582, 0.25287356321839083, 0.856638418079096, 0.7729885057471264], [0.20009416195856874, 0.1385057471264368, 0.4684557438794727, 0.6129310344827587], [0.22387005649717515, 0.3781609195402299, 0.4385593220338983, 0.617816091954023]]",-1,opacity
2663588e7048,"[[0.20268361581920905, 0.44568965517241377, 0.3834745762711864, 0.6663793103448276], [0.5294256120527306, 0.5353448275862069, 0.737758945386064, 0.7629310344827587]]",-1,opacity
2686959fb3a5,"[[0.18723554301833567, 0.5250865051903114, 0.3688293370944993, 0.7698961937716263]]",-1,opacity
268d472480ec,"[[0.5901869158878504, 0.17613636363636365, 0.8766355140186916, 0.8471590909090909], [0.14485981308411214, 0.22045454545454546, 0.4247663551401869, 0.9034090909090909]]",-1,opacity
26da12104c4d,"[[0.09528301886792453, 0.49770114942528737, 0.24410377358490565, 0.7637931034482759], [0.5313679245283018, 0.3264367816091954, 0.7386792452830189, 0.667816091954023], [0.594811320754717, 0.3350574712643678, 0.7412735849056604, 0.6114942528735632]]",-1,opacity
26f2478e3e85,"[[0.6547459893048129, 0.3995319291206954, 0.8673128342245989, 0.6094951521230357]]",-1,opacity
26f55b8a7a94,"[[0.5775523560209425, 0.2535377358490566, 0.8776178010471204, 0.8694968553459119], [0.12107329842931937, 0.2869496855345912, 0.41524869109947643, 0.8400157232704403], [0.6465968586387435, 0.514937106918239, 0.8759816753926701, 0.8651729559748428]]",-1,opacity
26fa9834387e,"[[0.6576544943820225, 0.5237295254094918, 0.8830758426966292, 0.8215035699286014], [0.14676966292134833, 0.627887442251155, 0.33462078651685395, 0.8500629987400252]]",-1,opacity
271bea69026c,"[[0.16666666666666666, 0.2913793103448276, 0.399364406779661, 0.7323275862068965], [0.6832627118644068, 0.43060344827586206, 0.917725988700565, 0.7896551724137931], [0.6214689265536724, 0.22413793103448276, 0.9127824858757062, 0.7870689655172414]]",-1,opacity
2743e121b370,"[[0.15995762711864406, 0.3353448275862069, 0.3054378531073446, 0.6685344827586207]]",-1,opacity
275513358c80,"[[0.12745740498034075, 0.2675496688741722, 0.32503276539973786, 0.6731788079470199], [0.6775884665792923, 0.40894039735099336, 0.8469855832241153, 0.7245033112582782]]",-1,opacity
275c11b52bec,"[[0.1400943396226415, 0.49137931034482757, 0.40047169811320754, 0.771551724137931], [0.6865566037735849, 0.5155172413793103, 0.8688679245283019, 0.7974137931034483]]",-1,opacity
27a4a0d2b7ec,"[[0.15693553830577117, 0.2706950750960531, 0.31724603442456967, 0.656653859587845], [0.6560917988525143, 0.35766678309465594, 0.8427269659129261, 0.5654907439748516]]",-1,opacity
27d3da7a8e3d,"[[0.15566037735849056, 0.5520114942528735, 0.3554245283018868, 0.7514367816091954], [0.6985849056603773, 0.41839080459770117, 0.8787735849056604, 0.7505747126436781], [0.1009433962264151, 0.26839080459770115, 0.3403301886792453, 0.7324712643678161]]",-1,opacity
2857f0e19e09,"[[0.1925233644859813, 0.23920454545454545, 0.46822429906542057, 0.7045454545454546], [0.6827102803738317, 0.2715909090909091, 0.927570093457944, 0.7352272727272727], [0.19205607476635514, 0.3704545454545455, 0.3883177570093458, 0.6863636363636364]]",-1,opacity
28b8c44feeb7,"[[0.4732142857142857, 0.18291284403669725, 0.7260338345864662, 0.7531536697247706], [0.10267857142857142, 0.5243692660550459, 0.3101503759398496, 0.7181766055045872]]",-1,opacity
28d0fa664e61,"[[0.5951597744360902, 0.2646215596330275, 0.868421052631579, 0.8153669724770642], [0.18961466165413535, 0.23537844036697247, 0.48002819548872183, 0.8408830275229358]]",-1,opacity
290d07d7480f,"[[0.5969656992084432, 0.1535303776683087, 0.8779683377308707, 0.7274220032840722], [0.16193931398416886, 0.24055829228243022, 0.3967678100263852, 0.7454844006568144]]",-1,opacity
2910a7781437,"[[0.20032706459525756, 0.2527363184079602, 0.3401471790678659, 0.5512437810945273], [0.5249386753883892, 0.37860696517412934, 0.6729354047424366, 0.5975124378109453], [0.2019623875715454, 0.25522388059701495, 0.28699918233851185, 0.45223880597014926]]",-1,opacity
293014c67757,"[[0.4724576271186441, 0.5107758620689655, 0.653954802259887, 0.8163793103448276], [0.17337570621468926, 0.4224137931034483, 0.3778248587570621, 0.8594827586206897], [0.4791666666666667, 0.5172413793103449, 0.6147598870056498, 0.7422413793103448]]",-1,opacity
2955c5ce3f0f,"[[0.6714659685863874, 0.5805817610062893, 0.8985602094240838, 0.8781446540880503], [0.19960732984293195, 0.5782232704402516, 0.46138743455497383, 0.8140723270440252]]",-1,opacity
29c992128fbd,"[[0.114950634696756, 0.4208047945205479, 0.3857545839210155, 0.6815068493150684], [0.669605077574048, 0.4554794520547945, 0.8533145275035261, 0.716181506849315]]",-1,opacity
2a1dae5f6b5f,"[[0.6220549738219895, 0.5534591194968553, 0.8304973821989529, 0.764937106918239]]",-1,opacity
2a2019322d8e,"[[0.15047169811320754, 0.07442528735632184, 0.42004716981132073, 0.5413793103448276], [0.6014150943396226, 0.20028735632183908, 0.8375, 0.6603448275862069], [0.6773584905660377, 0.328448275862069, 0.8438679245283018, 0.6729885057471264], [0.6068396226415095, 0.43735632183908046, 0.8344339622641509, 0.6893678160919541]]",-1,opacity
2a2f54eb48df,"[[0.25884665792922673, 0.49198931909212285, 0.44069462647444296, 0.6628838451268357]]",-1,opacity
2a316bf62f59,"[[0.2189265536723164, 0.4939655172413793, 0.379590395480226, 0.75], [0.6550141242937854, 0.44870689655172413, 0.7962570621468926, 0.7625], [0.6804378531073446, 0.5844827586206897, 0.7951977401129944, 0.7625]]",-1,opacity
2a31b1526915,"[[0.16952177016416844, 0.3538022134951803, 0.3065667380442541, 0.5251695822920386], [0.15274803711634546, 0.35915744377008213, 0.3461812990720914, 0.6843984291324527], [0.6363311920057102, 0.5244555515887183, 0.8558172733761599, 0.7275972866833273]]",-1,opacity
2aaab6a41f1a,"[[0.7515811665495432, 0.32145922746781114, 0.983134223471539, 0.58068669527897]]",-1,opacity
2ae9c4c6566f,"[[0.14491708723864455, 0.20350877192982456, 0.35039653929343906, 0.637719298245614], [0.5991348233597693, 0.45964912280701753, 0.7930785868781542, 0.6605263157894737], [0.5486661860129777, 0.30526315789473685, 0.7743330930064888, 0.6535087719298246]]",-1,opacity
2b59777ebc31,"[[0.6030660377358491, 0.12155172413793103, 0.9009433962264151, 0.653448275862069], [0.17877358490566037, 0.09540229885057472, 0.45849056603773586, 0.5623563218390805], [0.2018867924528302, 0.13333333333333333, 0.4025943396226415, 0.4192528735632184]]",-1,opacity
2b7e9cf46376,"[[0.10373831775700934, 0.25227272727272726, 0.405607476635514, 0.7619318181818182], [0.5172897196261682, 0.19204545454545455, 0.8303738317757009, 0.7698863636363636]]",-1,opacity
2b9cfe857b00,"[[0.055408970976253295, 0.29802955665024633, 0.3845646437994723, 0.922824302134647], [0.41160949868073876, 0.23070607553366174, 0.787269129287599, 0.8066502463054187]]",-1,opacity
2ba135370ac3,"[[0.568609022556391, 0.19753440366972477, 0.7890037593984962, 0.6897935779816514], [0.23261278195488722, 0.15825688073394495, 0.4010808270676692, 0.39019495412844035], [0.19689849624060152, 0.15825688073394495, 0.40977443609022557, 0.6502293577981652]]",-1,opacity
2bc3736cc7bf,"[[0.5774991292232672, 0.24126984126984127, 0.9049111807732497, 0.8583333333333333], [0.12539184952978055, 0.2373015873015873, 0.4319052594914664, 0.8535714285714285]]",-1,opacity
2be1c227dbf2,"[[0.06166219839142091, 0.3857484076433121, 0.3656166219839142, 0.9096337579617835], [0.5294906166219839, 0.43988853503184716, 0.8160187667560321, 0.981687898089172], [0.5465817694369973, 0.7137738853503185, 0.8093163538873994, 0.9880573248407644]]",-1,opacity
2be224a00fac,"[[0.03064066852367688, 0.26490066225165565, 0.34331476323119775, 0.7280629139072847], [0.5194986072423399, 0.1833609271523179, 0.8293871866295265, 0.8182947019867549]]",-1,opacity
2c1c4ab77d52,"[[0.22465277777777778, 0.40958333333333335, 0.41631944444444446, 0.77], [0.528125, 0.39, 0.7239583333333334, 0.7633333333333333], [0.5579861111111111, 0.5833333333333334, 0.7260416666666667, 0.7725]]",-1,opacity
2d58009c5ade,"[[0.08394301116673085, 0.23218884120171673, 0.3357720446669234, 0.6407725321888412], [0.4951867539468618, 0.344206008583691, 0.6923373122834039, 0.7545064377682403], [0.07893723527146708, 0.31673819742489273, 0.24990373507893723, 0.6124463519313305], [0.4797843665768194, 0.5339055793991416, 0.6715440893338468, 0.7639484978540773]]",-1,opacity
2d6a4bc38540,"[[0.5056390977443609, 0.19581422018348624, 0.7420112781954887, 0.6516628440366973], [0.13674812030075187, 0.14678899082568808, 0.36254699248120303, 0.5954701834862385], [0.12711466165413535, 0.39650229357798167, 0.3468045112781955, 0.6132454128440367]]",-1,opacity
2dad900da56f,"[[0.6659810777457836, 0.6009950248756218, 0.8992184286301933, 0.9835820895522388], [0.10818593171534348, 0.5422885572139303, 0.3241464417935006, 0.9845771144278607], [0.09666803784450843, 0.791542288557214, 0.30933772110242697, 0.9985074626865672]]",-1,opacity
2dbd5f171a0f,"[[0.6397251308900523, 0.4772012578616352, 0.8570026178010471, 0.6289308176100629], [0.1943717277486911, 0.4815251572327044, 0.4306282722513089, 0.6741352201257862], [0.62532722513089, 0.3632075471698113, 0.8534031413612565, 0.6175314465408805]]",-1,opacity
2ddefbb957e9,"[[0.5627358490566038, 0.36063218390804597, 0.725, 0.6295977011494253], [0.18584905660377357, 0.2672413793103448, 0.36816037735849055, 0.6580459770114943], [0.21816037735849056, 0.48591954022988504, 0.3535377358490566, 0.6336206896551724], [0.18679245283018867, 0.45775862068965517, 0.3622641509433962, 0.6698275862068965]]",-1,opacity
2de24d1c32bb,"[[0.1566622691292876, 0.4594327176781003, 0.38687335092348285, 0.637532981530343], [0.6978891820580475, 0.5191292875989446, 0.8298153034300791, 0.6787598944591029]]",-1,opacity
2e4e44dfe103,"[[0.11420612813370473, 0.415976821192053, 0.40459610027855153, 0.9263245033112583], [0.658774373259053, 0.26862582781456956, 0.9505571030640668, 0.8431291390728477]]",-1,opacity
2f8c1d151802,"[[0.669205298013245, 0.41256213285133303, 0.8635761589403973, 0.7921373700858563], [0.17450331125827814, 0.2824220515137822, 0.3794701986754967, 0.7388160867600543], [0.18079470198675496, 0.29507455942159966, 0.3211920529801324, 0.5630366018978762]]",-1,opacity
2fca6fe9c1ba,"[[0.19469895287958114, 0.4473270440251572, 0.38612565445026176, 0.6422955974842768], [0.6852094240837696, 0.3164308176100629, 0.8295157068062827, 0.7138364779874213]]",-1,opacity
2fd67e10bfe7,"[[0.27846858638743455, 0.1918238993710692, 0.5353403141361257, 0.6898584905660378], [0.6672120418848168, 0.23309748427672955, 0.9178664921465969, 0.6517295597484277]]",-1,opacity
